"";"region";"iso3c";"country";"year";"system";"leader";"party_name";"pf_party_id";"party_short";"cg_pcp_sexp";"cg_prop_sexp";"cg_prop_def";"cg_gdp_sexp";"n_sp";"n_cct";"n_lpi";"n_ncp";"all_cmd_imports_pcp";"all_cmd_prop_imports";"all_cmd_exports_pcp";"all_cmd_prop_exports";"all_cmd_net_pcp";"all_cmd_net_prop";"pop";"maj";"execrlc";"exelec";"statecap_baseline";"gdp_pcp_ppp";"inf_eop_g";"unemp";"gg_rev";"cgov_debt";"kof_trade_df";"kof_trade_dj";"urban_pop";"dp_ratio_old";"dp_ratio_yg";"civtot";"ajr_settmort";"v2pariglef_ord"
"248";"Caribbean";"HTI";"Haiti";2017;"Presidential";"Jovenel Moïse";"Haitian Bald Head Party";7253;"PHTK";;;;;0;0;0;0;141,676917900293;44,11;6,58192127548584;8,15;-135,094996624807;-35,96;10864;0,32173914;"Center";0;-1,07714545726776;3079,714;10,834;;9,92;18,957729733888;20,5551280975342;41,9650230407715;54,346;6,80609696527204;54,0530424974926;0;4,87;4
"249";"Caribbean";"HTI";"Haiti";2018;"Presidential";"Jovenel Moïse";"Haitian Bald Head Party";7253;"PHTK";;;;;0;0;0;0;168,197968691343;43,86;7,8787979627591;9,2;-160,319170728584;-34,66;11012;0,31896552;"Center";0;-1,23466217517853;3085,325;13,255;;10,136;21,553036880901;21,6598587036133;40,7484741210938;55,278;6,8854705280465;53,2857764242782;0;4,87;4
"250";"Caribbean";"HTI";"Haiti";2019;"Presidential";"Jovenel Moïse";"Haitian Bald Head Party";7253;"PHTK";;;;;0;0;0;0;148,042575122678;45,93;9,9932345542622;10,8;-138,049340568416;-35,13;11160;0,31623933;"Center";0;-1,47467589378357;2989,792;19,675;;7,593;25,794285250287;18,9526138305664;40,9708595275879;56,192;6,97061311602081;52,5260569641069;;4,87;4
"251";"Caribbean";"HTI";"Haiti";2020;"Presidential";"Jovenel Moïse";"Haitian Bald Head Party";7253;"PHTK";;;;;0;0;1;1;116,850361666974;43,81;6,7339600621155;10,14;-110,116401604858;-33,67;11307;0,31355932;"Center";0;-1,44661295413971;2849,169;25,176;;7,523;21,345871430453;10,2604360580444;51,3324851989746;57,088;7,04236612292162;51,7765386107198;;4,87;4
"252";"Caribbean";"HTI";"Haiti";2021;;;;;;;;;;0;0;0;0;;;;;;;;;;;-1,71259832382202;2759,656;13,062;;6,758;24,226206347405;8,03053760528564;51,5889892578125;57,964;7,09055074217339;51,0303322313356;;4,87;
"253";"Caribbean";"JAM";"Jamaica";1990;"Parliamentary";"Michael Norman Manley";"People's National Party";2309;"PNP";;;;;0;0;0;0;;;;;;;;0,73333335;"Left";0;1,61801302433014;9680,895;29,809;15,7;25,296;128,7862459524;68,5042877197266;25,2861843109131;49,444;12,8102737780336;62,7881014834409;0;4,87;4
"254";"Caribbean";"JAM";"Jamaica";1991;"Parliamentary";"Michael Norman Manley";"People's National Party";2309;"PNP";;;;;0;0;0;0;;;;;;;;0,73333335;"Left";0;1,61801302433014;9697,7;80,193;15,4;23,639;175,07765329613;69,6428375244141;26,4437923431396;49,656;12,649181863675;61,9808820277678;0;4,87;4
"255";"Caribbean";"JAM";"Jamaica";1992;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";262,81712431;26,5127761329385;6,96085005874832;4,372502384;0;0;0;0;;;;;;;;0,73333335;"Left";0;1,61801302433014;9892,876;40,194;15,7;21,6;100,38146425659;71,3892593383789;26,6425285339355;49,896;12,371053448601;61,4841392246321;0;4,87;4
"256";"Caribbean";"JAM";"Jamaica";1993;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";383,29690574;25,8720456020907;2,88081808220964;6,44332559;0;0;0;0;;;;;;;;0,73333335;"Left";0;1,61801302433014;10028,455;30,124;16,3;22,569;106,1917669943;61,7218742370605;26,2598247528076;50,136;12,0093681583001;61,1811712177263;0;4,87;4
"257";"Caribbean";"JAM";"Jamaica";1994;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";341,84477909;23,6437536300818;2,39629743920175;5,785151003;0;0;0;0;;;;;;;;0,86666667;"Left";0;1,61801302433014;10127,298;26,795;15,4;22,878;90,414460956858;66,2449340820312;27,7690238952637;50,375;11,6681273451553;60,7722832425112;0;4,87;4
"258";"Caribbean";"JAM";"Jamaica";1995;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";341,51358983;21,9974410206556;2,01798631982004;5,884237058;0;0;0;0;517,129408290496;32,7;984,374593224863;121,22;467,245184934368;88,52;2509;0,86666667;"Left";0;1,61801302433014;10288,971;25,567;16,2;24,202;85,212772768962;65,3225555419922;27,7379837036133;50,615;11,34527941675;60,2253340964333;0;4,87;4
"259";"Caribbean";"JAM";"Jamaica";1996;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";397,46124698;21,934025520943;1,8498660980558;7,170336492;0;0;0;0;544,661463282062;34,02;940,954470666513;123,62;396,29300738445;89,6;2533;0,86666667;"Left";0;1,61801302433014;10217,034;15,829;16;22,691;70,231641999869;61,5817070007324;29,3160343170166;50,855;11,0464750963291;59,515851475897;0;4,87;4
"260";"Caribbean";"JAM";"Jamaica";1997;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";463,9337045;30,8221557704409;2,42985340005097;8,500026268;0;0;0;0;567,079233288787;34,26;958,709213670549;130,08;391,629980381762;95,82;2555;0,86666667;"Left";0;1,61801302433014;9952,426;9,167;16,5;21,811;74,405147311011;60,4144020080566;30,4066848754883;51,095;10,7789064993086;58,6077943835762;0;4,87;4
"261";"Caribbean";"JAM";"Jamaica";1998;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";443,59673284;29,7420405634552;1,78687994912386;8,379013713;0;0;0;0;499,251080055888;32,22;877,88636403992;128,49;378,635283984032;96,27;2577;0,83333331;"Left";0;1,61801302433014;9736,227;7,851;15,5;22,725;75,603934963197;56,7332191467285;32,448616027832;51,335;10,5239243099128;57,4817610112235;0;4,87;4
"262";"Caribbean";"JAM";"Jamaica";1999;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";386,51153666;25,1553740080437;1,76413439438266;7,158077877;0;0;0;0;509,703679242381;34,81;844,896880556263;135,19;335,193201313881;100,38;2596;0,83333331;"Left";0;1,61801302433014;9737,764;6,782;15,7;25,171;86,754987290407;56,8767547607422;35,0649795532227;51,574;10,258059706672;56,1733567940856;0;4,87;4
"263";"Caribbean";"JAM";"Jamaica";2000;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";332,63735219;19,3122637237364;1,48323583269749;6,25018721;0;0;0;0;583,713633721473;37,72;863,643210366076;136,24;279,929576644603;98,52;2612;0,83333331;"Left";0;1,62043917179108;9723,522;5,956;15,5;25,574;93,687123633066;60,4070205688477;36,3474082946777;51,814;9,98475604940986;54,7627395647167;0;4,87;4
"264";"Caribbean";"JAM";"Jamaica";2001;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";386,07516138;25,2026354135016;1,79000778752597;7,187971539;0;1;0;1;592,245399764415;37,1;832,521168056153;145,09;240,275768291738;107,99;2625;0,83333331;"Left";0;1,62043917179108;9762,126;8,546;15;23,677;110,65211788462;60,4732666015625;36,9606056213379;52,053;9,71951850708116;53,3465969848597;0;4,87;4
"265";"Caribbean";"JAM";"Jamaica";2002;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";449,46528156;27,6430576789182;2,01151229240763;8,304891535;0;0;1;1;595,165150086853;36,56;785,325198870836;154,79;190,160048783983;118,23;2638;0,80000001;"Left";0;1,62043917179108;9771,624;7,225;14,2;24,134;122,23923821708;61,2663726806641;38,2218551635742;52,251;9,46868463418377;51,9841248004441;0;4,87;3
"266";"Caribbean";"JAM";"Jamaica";2003;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";417,11500729;23,5264355735088;1,81497410382568;7,387570759;0;0;0;0;645,437267445905;39,91;837,017264428518;156,72;191,579996982613;116,81;2651;0,56666666;"Left";0;1,62043917179108;10093,552;13,836;11,8;26,336;128,78456788341;64,3725357055664;38,2118492126465;52,437;9,24849367675296;50,6609162538448;0;4,87;3
"267";"Caribbean";"JAM";"Jamaica";2004;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";421,40454719;23,9214839239994;1,67114134842431;7,53563675;0;0;0;0;757,615643827561;44,45;949,65443346108;155,92;192,038789633519;111,47;2664;0,56666666;"Left";0;1,62043917179108;10190,506;13,709;12,2;26,808;123,25394730479;66,4709854125977;41,5689582824707;52,625;9,0783876824269;49,3633809764931;0;4,87;3
"268";"Caribbean";"JAM";"Jamaica";2005;"Parliamentary";"Percival Noel James Patterson";"People's National Party";2309;"PNP";421,61393748;25,7419368257589;1,81108642996426;7,537057651;0;0;1;1;971,885524547148;47,7;1021,5594511289;161,73;49,6739265817541;114,03;2677;0,56666666;"Left";0;1,62043917179108;10244,893;12,561;11,225;26,022;127,71512230755;65,944450378418;43,2770385742188;52,811;8,96173254320053;48,0287869147838;0;4,87;3
"269";"Caribbean";"JAM";"Jamaica";2006;"Parliamentary";"Portia Simpson Miller";"People's National Party";2309;"PNP";477,71523048;26,7838874738805;2,03751814862435;8,268352179;0;0;0;0;879,413558873089;43,38;1252,26051438498;156,58;372,846955511889;113,2;2690;0,56666666;"Left";0;1,62043917179108;10504,476;5,655;10,325;26,062;121,06970024496;70,7950592041016;45,4437294006348;52,998;8,88714678509903;46,5765070396918;0;4,87;3
"270";"Caribbean";"JAM";"Jamaica";2007;"Parliamentary";"Bruce Golding";"Jamaica Labour Party";2308;"JLP";511,53445954;27,364858538752;2,04618325431537;8,778030409;0;0;0;0;1312,26509392228;49,95;1340,71582380395;154,83;28,4507298816721;104,88;2701;0,56666666;"Left";0;1,62043917179108;10618,459;16,819;9,85;27,55;118,24894023993;71,9298629760742;46,5033721923828;53,184;8,84819692391421;45,0014456355978;0;4,87;4
"271";"Caribbean";"JAM";"Jamaica";2008;"Parliamentary";"Bruce Golding";"Jamaica Labour Party";2308;"JLP";551,54746337;27,3500716358417;2,95580607644998;9,761319377;0;0;1;1;1783,73398818047;56,4;1320,44554553735;144,93;-463,288442643114;88,53;2711;0,53333336;"Right";0;1,62043917179108;10494,351;16,844;10,575;27,289;128,89410530129;72,9804306030273;45,4584846496582;53,371;8,84470717670482;43,3756565591692;0;4,87;4
"272";"Caribbean";"JAM";"Jamaica";2009;"Parliamentary";"Bruce Golding";"Jamaica Labour Party";2308;"JLP";547,88235664;26,1992561276482;2,35292275310016;10,104093851;0;0;0;0;922,356135888581;48,78;555,316463801238;113;-367,039672087344;64,22;2722;0,53333336;"Right";0;1,62043917179108;10100,809;10,215;11,35;27,541;145,2145116576;62,5780639648438;45,4635620117188;53,557;8,87196816678316;41,7631551429027;0;4,87;4
"273";"Caribbean";"JAM";"Jamaica";2010;"Parliamentary";"Bruce Golding";"Jamaica Labour Party";2308;"JLP";513,52262749;29,015540929621;2,58020757163519;9,723254875;0;0;0;0;979,053401609364;51,23;627,844184345282;129,29;-351,209217264082;78,06;2734;0,53333336;"Right";0;1,63127148151398;9920,97;11,744;12,375;26,842;143,74304459482;58,7559204101562;44,9693717956543;53,743;8,92191836406995;40,1809370056699;0;4,87;4
"274";"Caribbean";"JAM";"Jamaica";2011;"Parliamentary";"Andrew Holness";"Jamaica Labour Party";2308;"JLP";518,17755482;30,0700201372822;2,93040719649477;9,700872124;0;0;0;0;1266,45978369847;55,73;791,448579848156;138,14;-475,011203850316;82,41;2746;0,53333336;"Right";0;1,63836777210236;10035,016;6,008;12,4;25,575;141,72738973142;60,5734367370605;44,5332298278809;53,93;8,98407252285591;38,6378220896953;0;4,87;4
"275";"Caribbean";"JAM";"Jamaica";2012;"Parliamentary";"Portia Simpson Miller";"People's National Party";2309;"PNP";500,75197861;31,3913288995197;3,05070768834803;9,457292818;0;0;0;0;1257,08354134106;55,52;716,09236057074;121,56;-540,991180770316;66,04;2760;0,66666669;"Left";0;1,63836777210236;9958,596;8,002;13,925;25,729;146,68289880368;63,5447616577148;45,4408416748047;54,132;9,04470596176166;37,1520521586252;0;4,87;3
"276";"Caribbean";"JAM";"Jamaica";2013;"Parliamentary";"Portia Simpson Miller";"People's National Party";2309;"PNP";498,50258158;34,56601037039;3,28276803792675;9,404724004;0;0;0;0;1190,17109558923;56,73;693,697612172437;130,97;-496,473483416794;74,24;2773;0,66666669;"Left";0;1,77384948730469;9968,472;9,473;15,275;27,147;141,66743850301;62,6407508850098;42,6129837036133;54,35;9,09252694964751;35,7605014643041;0;4,87;3
"277";"Caribbean";"JAM";"Jamaica";2014;"Parliamentary";"Portia Simpson Miller";"People's National Party";2309;"PNP";476,13934245;32,8646179063824;3,16138781244091;9,005670116;0;0;0;0;1053,24431902554;54,57;667,599981435646;139,03;-385,644337589895;84,46;2785;0,66666669;"Left";0;1,77384948730469;10017,356;6,357;13,75;26,246;140,28788797706;64,0152893066406;38,7986106872559;54,584;9,09781897587095;34,4784665045078;0;4,87;3
"278";"Caribbean";"JAM";"Jamaica";2015;"Parliamentary";"Portia Simpson Miller";"People's National Party";2309;"PNP";504,66280515;34,6614857523659;3,18906729285775;9,507912689;0;0;0;0;733,542793174807;44,62;593,389411433533;142,73;-140,153381741274;98,11;2794;0,66666669;"Left";0;1,77384948730469;10090,249;3,661;13,5;26,99;124,02669599028;60,773754119873;41,4717445373535;54,833;9,12348517621749;33,3436867579022;0;4,87;3
"279";"Caribbean";"JAM";"Jamaica";2016;"Parliamentary";"Andrew Holness";"Jamaica Labour Party";2308;"JLP";516,25203317;34,1069558995786;3,45225136039127;9,666904523;0;0;0;0;639,519934814577;41,39;519,652630956178;133,4;-119,867303858399;92,01;2803;0,66666669;"Left";0;1,77739751338959;10233,176;1,725;13,2;27,959;115,43462014509;58,5346298217773;40,7429237365723;55,098;9,22166336304494;32,321812214921;0;4,87;4
"280";"Caribbean";"JAM";"Jamaica";2017;"Parliamentary";"Andrew Holness";"Jamaica Labour Party";2308;"JLP";518,6639959;33,1010605041672;3,24180953292039;9,642191437;0;0;0;0;825,263855274341;44,78;577,748598246545;139,24;-247,515257027795;94,46;2808;0,50793654;"Right";0;1,80777156352997;10286,743;5,235;11,65;29,079;103,0118658329;61,5125465393066;40,3434829711914;55,378;9,34049959336353;31,3219481783286;0;4,87;4
"281";"Caribbean";"JAM";"Jamaica";2018;"Parliamentary";"Andrew Holness";"Jamaica Labour Party";2308;"JLP";504,56835102;31,564291868675;4,87019207637186;9,294252218;0;0;0;0;886,413837147343;46,52;958,555247280958;158,3;72,1414101336155;111,78;2812;0,50793654;"Right";0;1,80599749088287;10455,167;2,44;9,125;30,627;95,597961188745;64,8152084350586;40,547492980957;55,674;9,48003833243022;30,330064434376;0;4,87;4
"282";"Caribbean";"JAM";"Jamaica";2019;"Parliamentary";"Andrew Holness";"Jamaica Labour Party";2308;"JLP";509,73751743;31,7024916459693;5,87567073379673;9,421492424;0;0;0;0;939,430306853709;48,52;716,635541375343;143,19;-222,794765478366;94,67;2814;0,50793654;"Right";0;1,93890190124512;10544,6;6,219;7,7;30,633;94,735498092572;63,5189628601074;40,4188499450684;55,985;9,6605548682956;29,375192060703;;4,87;4
"283";"Caribbean";"JAM";"Jamaica";2020;"Parliamentary";"Andrew Holness";"Jamaica Labour Party";2308;"JLP";531,29281286;32,7836593177667;4,84756563587791;10,944941446;0;0;0;0;644,48386735837;45,27;507,569877991222;135,84;-136,913989367148;90,57;2820;0,50793654;"Right";0;1,89826679229736;9487,737;5,18;10,2;29,525;108,03369639893;52,9411430358887;42,4963912963867;56,311;9,87516412592166;28,4494052374677;;4,87;4
"284";"Caribbean";"JAM";"Jamaica";2021;;;;;;559,07919742;;;11,001844954;0;0;0;0;;;;;;;;;;;1,9109879732132;9913,019;7,321;8,375;31,015;94,978440364667;62,2206420898438;43,5359840393066;56,652;10,0659585677734;27,5991197762182;;4,87;
"285";"Caribbean";"KNA";"St. Kitts & Nevis";1990;;;;;;;;;;0;0;0;0;;;;;;;;;;;;13765,996;3,696;;19,929;13,039066962047;62,9242477416992;;34,609;17,147386498745;60,9009643753578;;;
"286";"Caribbean";"KNA";"St. Kitts & Nevis";1991;;;;;;;;;;0;0;0;0;;;;;;;;;;;;14017,076;4,582;;19,135;15,715249050663;64,2223663330078;;34,474;16,9552606135185;60,4113562450558;;;
"287";"Caribbean";"KNA";"St. Kitts & Nevis";1992;;;;;;;;;;0;0;0;0;;;;;;;;;;;;14326,875;1,461;;20,28;13,043041866472;57,8231086730957;;34,283;16,3720049898912;58,7688734030197;;;
"288";"Caribbean";"KNA";"St. Kitts & Nevis";1993;;;;;;;;;;0;0;0;0;;;;;;;;;;;;14928,089;1,392;;21,57;10,073081884496;63,7575874328613;;34,093;15,6840608797458;56,7653453754808;;;
"289";"Caribbean";"KNA";"St. Kitts & Nevis";1994;;;;;;;;;;0;0;0;0;;;;;;;;;;;;15539,174;1,325;;23,04;7,8710564166679;59,1986694335938;;33,904;15,0398568407353;54,8641613795347;;;
"290";"Caribbean";"KNA";"St. Kitts & Nevis";1995;;;;;;;;;;0;0;0;0;1353,86104095394;30,76;238,9714656021;38,22;-1114,88957535184;7,46000000000001;43;;;;;15882,925;2,569;;24,589;11,21184777682;57,3851089477539;;33,715;14,4621718991251;53,1058236668118;;;
"291";"Caribbean";"KNA";"St. Kitts & Nevis";1996;;;;;;;;;;0;0;0;0;1585,17042130313;33,62;256,446497690728;36,86;-1328,7239236124;3,24000000000001;43;;;;;16632,633;3,142;;24,571;14,539433084358;60,0970878601074;;33,526;13,9357228288128;51,4911840734596;;;
"292";"Caribbean";"KNA";"St. Kitts & Nevis";1997;;;;;;;;;;0;0;0;0;1679,95213205935;36,97;514,547667522489;40,58;-1165,40446453686;3,61;44;;;;;17658,703;11,347;;24,111;9,7932394844169;58,6984443664551;;33,339;13,4590768767412;50,0414125442361;;;
"293";"Caribbean";"KNA";"St. Kitts & Nevis";1998;;;;;;;;;;1;0;0;1;1301,69924683159;28,8;264,468463849683;31,07;-1037,23078298191;2,27;44;;;;;17649,859;0,872;;24,095;13,223594108527;55,9881896972656;;33,151;13,0294117647059;48,7279411764706;;;
"294";"Caribbean";"KNA";"St. Kitts & Nevis";1999;;;;;;;;;;0;0;0;0;1352,04809698668;30,42;190,830834292194;23,49;-1161,21726269448;-6,93;45;;;;;18138,319;2,123;;22,609;14,958504674138;52,4792289733887;;32,965;12,6778272740336;47,5499353355367;;;
"295";"Caribbean";"KNA";"St. Kitts & Nevis";2000;;;;;;;;;;0;0;0;0;1672,60302806814;30,36;138,898173699832;15,15;-1533,70485436831;-15,21;45;;;;;19658,972;3,118;;21,348;22,449784674781;59,8899993896484;;32,778;12,3959686764758;46,4971731572848;;;
"296";"Caribbean";"KNA";"St. Kitts & Nevis";2001;;;;;;;;;;0;0;0;0;1685,42537707897;33,3;182,742131392418;22,05;-1502,68324568655;-11,25;46;;;;;20425,361;2,6;;20,252;21,355968390046;53,4705085754395;;32,598;12,0907840440165;45,2751031636864;;;
"297";"Caribbean";"KNA";"St. Kitts & Nevis";2002;;;;;;;;;;0;0;0;0;1572,27654294951;29,64;241,740713841134;23,54;-1330,53582910838;-6,1;46;;;;;20416,13;1,849;;23,705;18,730673969883;53,5686073303223;;32,455;11,7430510993279;43,6826640548482;;;
"298";"Caribbean";"KNA";"St. Kitts & Nevis";2003;;;;;;;;;;0;0;0;0;1599,81379628736;31,13;193,985539888719;18,39;-1405,82825639864;-12,74;46;;;;;19336,866;2,893;;25,145;12,607288808464;55,1636581420898;;32,312;11,4322734974584;41,9814611781122;;;
"299";"Caribbean";"KNA";"St. Kitts & Nevis";2004;;;;;;;;;;0;0;0;0;1278,87990406476;28,5;215,390041077554;21,79;-1063,48986298721;-6,71;47;;;;;19830,869;1,697;;27,079;;52,280345916748;;32,17;11,1740069367188;40,3703946076827;;;
"300";"Caribbean";"KNA";"St. Kitts & Nevis";2005;;;;;;;;;;0;0;0;0;1534,56178265823;30,72;90,4653807316752;11,1;-1444,09640192656;-19,62;47;;;;;21474,612;6,041;;31,139;88,839417529088;53,7704658508301;;32,028;10,9544398554466;38,8842281879195;;;
"301";"Caribbean";"KNA";"St. Kitts & Nevis";2006;;;;;;;;;;0;0;0;0;1982,37747326463;34,52;50,7233819505584;5,55;-1931,65409131407;-28,97;47;;;;;21881,513;7,922;;31,268;98,539410897628;53,7807235717773;;31,886;10,7998725302741;37,6067558954748;;;
"302";"Caribbean";"KNA";"St. Kitts & Nevis";2007;;;;;;;;;;0;0;0;0;1790,23076990632;29,45;45,6245146029597;5,98;-1744,60625530336;-23,47;47;;;;;21759,566;2,852;;29,3;92,926772613604;53,1482963562012;;31,744;10,7178904870048;36,6010598031794;;;
"303";"Caribbean";"KNA";"St. Kitts & Nevis";2008;;;;;;;;;;0;0;0;0;2321,99658303619;33,18;79,0189081813886;7,16;-2242,9776748548;-26,02;47;;;;;23928,09;6,479;;27,302;84,669908795101;54,3675231933594;;31,603;10,6986489867401;35,7705779334501;;;
"304";"Caribbean";"KNA";"St. Kitts & Nevis";2009;;;;;;;;;;0;0;0;0;2070,10492734527;32,37;68,7475953411399;8,44;-2001,35733200413;-23,93;47;;;;;22867,782;1,183;;29,162;87,115791664383;48,9120941162109;;31,463;10,728694680653;34,8736887840606;;;
"305";"Caribbean";"KNA";"St. Kitts & Nevis";2010;;;;;;;;;;0;0;0;0;1556,44680851064;27,11;40;5,88;-1516,44680851064;-21,23;47;;;;;22629,186;4,291;;27,045;91,267071756437;47,4398155212402;;31,322;10,7762472651074;33,5829404332686;;;
"306";"Caribbean";"KNA";"St. Kitts & Nevis";2011;;;;;;;;;;0;0;0;0;3313,48195752926;66,52;66,2421728837797;7,3;-3247,23978464548;-59,22;48;;;;;22746,988;2,037;;31,87;85,936486412653;45,2526779174805;;31,182;10,6408300274641;32,4351541043637;;;
"307";"Caribbean";"KNA";"St. Kitts & Nevis";2012;;;;;;;;;;0;0;0;0;1198,71573583541;27,02;95,1525010916016;10,09;-1103,56323474381;-16,93;48;;;;;22377,686;0,506;;32,149;81,670159057271;45,2419776916504;;31,062;10,4563713793832;31,5986589749011;;;
"308";"Caribbean";"KNA";"St. Kitts & Nevis";2013;;;;;;;;;;0;0;0;0;1133,37986610552;23,36;68,4279069195506;6,3;-1064,95195918597;-17,06;48;;;;;23397,32;0,613;;40,672;56,080814268554;48,4976692199707;;30,964;10,4417670682731;30,6269855541569;;;
"309";"Caribbean";"KNA";"St. Kitts & Nevis";2014;;;;;;;;;;0;0;0;0;1323,91447863549;25,75;131,620034336747;12,07;-1192,29444429875;-13,68;48;;;;;24905,55;-0,546;;37,536;44,902897592661;52,5177764892578;;30,885;10,482935102806;29,6337072633678;;;
"310";"Caribbean";"KNA";"St. Kitts & Nevis";2015;;;;;;;;;;0;0;0;0;1495,05654011631;26,25;91,5016079191221;8,62;-1403,55493219719;-17,63;48;;;;;24830,357;-2,396;;34,943;37,19870762776;52,995777130127;;30,827;10,6200976764836;28,7524049134231;;;
"311";"Caribbean";"KNA";"St. Kitts & Nevis";2016;;;;;;;30,6004103297699;1,24564470208956;;0;0;0;0;1571,35338137472;24,87;70,96056068291;7,34;-1500,39282069181;-17,53;48;;;;;25540,381;0,028;;30,411;33,633990999449;52,7968940734863;;30,79;10,9067288671056;28,0846792051729;;;
"312";"Caribbean";"KNA";"St. Kitts & Nevis";2017;;;;;;;30,8043852085641;1,33161532001082;;0;0;0;0;1405,84595682039;24,55;120,984001346281;12,98;-1284,86195547411;-11,57;48;;;;;25286,343;0,756;;27,535;31,825533261853;50,4960594177246;;30,773;11,3233730955474;27,5953702610133;;;
"313";"Caribbean";"KNA";"St. Kitts & Nevis";2018;;;;;;;24,5313202920815;1,03194486947875;;0;0;0;0;1728,28812786191;28,56;116,181660146644;11,84;-1612,10646771526;-16,72;48;;;;;25544,468;-0,749;;36,978;25,403160805901;53,2471084594727;;30,776;11,8612976715287;27,2197402290009;;;
"314";"Caribbean";"KNA";"St. Kitts & Nevis";2019;;;;;;;31,7345812681601;1,21074404770916;;0;0;0;0;2033,70053728313;33,85;128,950946685164;12,59;-1904,74959059797;-21,26;48;;;;;26310,326;-0,837;;37,459;22,855284702672;52,2206535339355;;30,799;12,4862665914422;26,9323277013986;;;
"315";"Caribbean";"KNA";"St. Kitts & Nevis";2020;;;;;;;;;;0;0;0;0;1327,71787047764;27,86;118,094257589349;12,91;-1209,62361288829;-14,95;48;;;;;22252,03;-1,179;;35,046;25,504156308979;51,5841484069824;;30,843;13,1986511891618;26,66587090806;;;
"316";"Caribbean";"LCA";"St. Lucia";1990;"Parliamentary";;;;;;;;;;;;;;;;;;;;0,58823532;"Right";0;;11248,742;6,012;;16,785;16,980750649892;65,1616287231445;;29,349;9,66423205613926;69,8160371831426;;;
"317";"Caribbean";"LCA";"St. Lucia";1991;"Parliamentary";;;;;;;;;;;;;;;;;;;;0,58823532;"Right";0;;11137,116;6,31;;17,545;19,752859856512;65,1898956298828;;29,572;9,73199542741014;67,4812650831957;;;
"318";"Caribbean";"LCA";"St. Lucia";1992;"Parliamentary";;;;;;;;;;;;;;;;;;;;0,64705884;"Right";0;;11846,005;3,156;;17,637;22,213208371812;66,4321670532227;;29,369;9,69097805135858;66,4154697506684;;;
"319";"Caribbean";"LCA";"St. Lucia";1993;"Parliamentary";;;;;;;;;;;;;;;;;;;;0,64705884;"Right";0;;11740,684;0,728;;21,296;22,933580630703;65,1476821899414;;29,167;9,62868273679084;65,3481860238617;;;
"320";"Caribbean";"LCA";"St. Lucia";1994;"Parliamentary";;;;;;;;;;;;;;;;;;;;0,64705884;"Right";0;;11772,7;5,857;;18,719;23,753568130887;63,6068916320801;;28,965;9,54004625765993;64,3911395121486;;;
"321";"Caribbean";"LCA";"St. Lucia";1995;"Parliamentary";;;;;;;;;;;;;1329,14227070465;46,14;612,274945176638;59,68;-716,867325528014;13,54;152;0,64705884;"Right";0;;11838,094;4,645;;18,887;22,896266795748;63,6480712890625;;28,765;9,42012082759908;63,4333232254904;;;
"322";"Caribbean";"LCA";"St. Lucia";1996;"Parliamentary";;;;;;;;;;;;;1126,09363652923;39,79;517,007172064467;72,03;-609,086464464767;32,24;154;0,64705884;"Right";0;;12055,689;-2,285;;18,258;24,054812486471;58,4118576049805;;28,565;9,27153826873562;62,1186228268052;;;
"323";"Caribbean";"LCA";"St. Lucia";1997;"Parliamentary";;;;;;;;;;;;;1192,37746825607;40,96;392,936798322621;73,19;-799,440669933447;32,23;155;0,64705884;"Right";0;;11857,712;1,937;;17,939;27,212357544421;59,0260887145996;;28,366;9,09970205007338;60,5194112153689;;;
"324";"Caribbean";"LCA";"St. Lucia";1998;"Parliamentary";;;;;;;;;;;;;1134,44239454107;39,72;346,667600786304;65,42;-787,774793754765;25,7;157;0,94117647;"Left";0;;12490,551;3,604;;20,792;29,449209293591;56,1338424682617;;28,168;9,24577105812834;58,1553912921136;;;
"325";"Caribbean";"LCA";"St. Lucia";1999;"Parliamentary";;;;;;;;;;;;;1089,18178951588;37,08;318,282147130289;68,99;-770,89964238559;31,91;158;0,94117647;"Left";0;;12710,55;1,999;;22,496;28,878456957244;55,7508010864258;;27,971;9,75121653219861;55,2990246676919;;;
"326";"Caribbean";"LCA";"St. Lucia";2000;"Parliamentary";;;;;;;;;;;;;1215,0547580212;43,25;237,97585763284;69,33;-977,078900388357;26,08;160;0,94117647;"Left";0;;12617,654;6,892;;19,754;32,451295995191;55,4248809814453;;27,774;10,3225939142149;52,7904322162007;;;
